budget,split,protected_per_group,protected_low_score_mean,protected_high_score_mean,protected_low_projection_mean,protected_high_projection_mean,protected_delta,protected_one_sided_t,protected_one_sided_p,protected_cohen_d,protected_decision_p005,clean_per_group,clean_low_score_mean,clean_high_score_mean,clean_low_projection_mean,clean_high_projection_mean,clean_delta,clean_one_sided_t,clean_one_sided_p,clean_cohen_d,clean_decision_p005,constant_per_group,constant_low_score_mean,constant_high_score_mean,constant_low_projection_mean,constant_high_projection_mean,constant_delta,constant_one_sided_t,constant_one_sided_p,constant_cohen_d,constant_decision_p005,matched_margin,matched_margin_positive,matched_margin_vs
200,13,100,0.407127816934098,0.6390966319705306,0.2624939750134945,0.19144741144031285,-0.07104656357318162,-0.5429327700769275,0.7061014496894911,-0.07678228868995843,False,100,0.4098377592708787,0.6473176823221118,0.041343843713402745,0.1185512112826109,0.07720736756920815,0.5156137557344715,0.3033773500271927,0.07291879663058179,False,100,0.39901609272061145,0.6408948323041576,0.31191704370081424,0.051021631024777886,-0.26089541267603633,-1.8384961434765374,0.9662426375725979,-0.2600026180475151,False,-0.14825393114238977,False,clean
200,14,100,0.4028104898211531,0.6269905965793307,0.1864939871057868,0.3795195204764605,0.19302553337067369,1.2597586926394722,0.10465813079448276,0.1781567828448141,False,100,0.39942480076285086,0.645940828526535,0.2134801822900772,-0.009945742636919021,-0.22342592492699623,-1.416734862256915,0.9209224264762859,-0.20035656564905083,False,100,0.4015615927475932,0.65769947419082,0.30579533919692037,0.31852033074945213,0.012724991552531761,0.08444220872116265,0.4663959775642815,0.011941931681020786,False,0.18030054181814192,True,constant
200,15,100,0.41028617791028377,0.65258868494883,0.2353480852395296,0.33890365228056907,0.10355556704103946,0.8158437950400649,0.20781124183342609,0.11537773597235954,False,100,0.40723883423694834,0.658243021981121,0.06050320960581303,-0.1348962177336216,-0.1953994273394346,-1.1965516893065473,0.8835277241312631,-0.1692179627097757,False,100,0.3872372882395886,0.6374977788845579,0.5348553989082575,0.21223265573382377,-0.32262274317443373,-1.8796813695585073,0.9691432818912771,-0.26582708857696746,False,0.29895499438047407,True,clean
200,16,100,0.3903542834751599,0.6336875996985831,0.24717527635395528,0.4021104995906353,0.15493522323668,1.1418819493009535,0.12750005504515677,0.16148649393304357,False,100,0.42296509726542736,0.6558573120479021,0.044441715031862256,-0.005496278842911124,-0.04993799387477338,-0.3542323931214743,0.6382291481385285,-0.05009602545842669,False,100,0.40045654461373276,0.6327232390165686,0.4979465649276972,0.4169506249576807,-0.08099593997001647,-0.6088626115521814,0.7283004241780402,-0.08610617628789964,False,0.20487321711145337,True,clean
200,17,100,0.40825363627309036,0.6320223447383242,0.33912052247673274,0.24206811510026455,-0.0970524073764682,-0.601271792174804,0.7258257080956494,-0.08503267231659849,False,100,0.4055648021498541,0.6316286392473409,0.100707848072052,0.05614944912493229,-0.044558398947119715,-0.29845150584377045,0.6171638841237934,-0.04220741672749331,False,100,0.40001541352789827,0.6385340788604618,0.49005955152213576,0.27353305131196975,-0.216526500210166,-1.4077906751991214,0.9195697325934166,-0.1990916665848974,False,-0.05249400842934848,False,clean
200,18,100,0.3867130492473668,0.6157420877381811,0.18817467216402292,0.4039918642491102,0.2158171920850873,1.5936101369183093,0.0563106279245285,0.22537050687651183,False,100,0.4099557863653673,0.6427618371543558,-0.18946220934391023,-0.0788600954040885,0.11060211393982172,0.7165449015845691,0.2372740328011218,0.10133475178701921,False,100,0.39845848016658486,0.644213037895165,0.14776254314929246,0.2407869740948081,0.09302443094551563,0.6693619623510387,0.2520293114048729,0.0946620765293508,False,0.10521507814526557,True,clean
200,19,100,0.40859652274873914,0.622432350252967,0.220087983161211,0.2932515162229538,0.07316353306174281,0.5030627028341771,0.3077499424632637,0.07114380970721591,False,100,0.40106089214231994,0.6351474969665489,0.39337266206741334,-0.22952046770602463,-0.6228931297734379,-4.41032534031226,0.9999913490435646,-0.6237141910747334,False,100,0.4224577735510627,0.6452133416847009,0.46081813488155604,0.2982518830150366,-0.16256625186651946,-1.186470375578743,0.8815633654785896,-0.16779224964973585,False,0.23572978492826227,True,constant
200,20,100,0.3917458785808437,0.6369642170788301,0.2787125112116337,0.5329502457380295,0.2542377345263958,1.588071549212893,0.05695494619209595,0.22458723229157251,False,100,0.39933812185124723,0.6321978605665167,0.14737822525203229,-0.0684850350022316,-0.2158632602542639,-1.486096899758487,0.9305775925401438,-0.21016583906390623,False,100,0.415680456493668,0.6294715354693629,0.3126001468300819,0.10912767149508,-0.2034724753350019,-1.5902061239479615,0.9432268006775051,-0.2248891067455958,False,0.4577102098613977,True,constant
200,21,100,0.4066622541267495,0.6492245828355042,0.2899252260103822,0.2543891104310751,-0.03553611557930708,-0.23763019321079268,0.5937894617989765,-0.0336059842068042,False,100,0.41698787020103173,0.6598181126819875,0.06227243736386299,0.014302710741758347,-0.04796972662210464,-0.29027742795495015,0.6140347907241648,-0.04105142754646696,False,100,0.4051054120087017,0.6377994019154268,0.24823964193463324,0.33683283656835555,0.08859319463372231,0.572449603971019,0.28383850048258763,0.0809565993710922,False,-0.12412931021302939,False,constant
200,22,100,0.41436180541528644,0.6285131004610617,0.2518945492990315,0.3132183190435171,0.06132376974448561,0.4058530257827217,0.34264503874319746,0.05739628533920825,False,100,0.4064025145350813,0.6436870734674304,0.18264784917235374,-0.0768845002539456,-0.2595323494262993,-1.7251198469134628,0.9568815820500287,-0.2439687884224017,False,100,0.4134260646894096,0.6338404705421973,0.29489331398159263,0.2610888062044978,-0.03380450777709482,-0.2146172330494011,0.5848501829839512,-0.03035146016974503,False,0.09512827752158043,True,constant
